STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2014,,1.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2015,,1.14,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2016,,1.14,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2017,,1.14,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2018,,1.21,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2019,,1.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2020,,1.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2021,,1.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2022,,1.22,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2023,,1.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2024,,1.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2010,,13.64,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2011,,13.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2012,,15.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2013,,15.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2014,,15.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2015,,14.72,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2016,,14.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2017,,14.16,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2018,,14.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2019,,13.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2020,,12.86,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2021,,12.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2022,,11.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2023,,11.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2024,,10.52,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2010,,6.99,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2011,,6.86,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2012,,7.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2013,,7.97,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2014,,7.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2015,,7.21,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2016,,6.87,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2017,,6.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2018,,7.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2019,,7.26,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2020,,7.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2021,,7.22,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2022,,7.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2023,,7.31,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2024,,7.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2010,,16.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2011,,14.24,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2012,,9.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2013,,14.95,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2014,,14.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2015,,13.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2016,,9.81,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2017,,11.57,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2018,,10.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2019,,13.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2020,,13.31,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2021,,14.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2022,,16.93,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2023,,14.64,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2024,,14.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2010,,156.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2011,,154.42,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2012,,155.83,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2013,,149.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2014,,168.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2015,,172.59,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2016,,143.22,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2017,,135.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2018,,141.69,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2019,,143.98,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2020,,152.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2021,,130.63,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2022,,133.14,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2023,,130.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2024,,120.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2010,,275.36,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2011,,262.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2012,,290.84,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2013,,312.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2014,,291.87,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2015,,397.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2016,,377.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2017,,360.42,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2018,,344.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2019,,351.96,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2020,,272.55,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2021,,360.57,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2022,,325.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2023,,329.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,S0000,Strawberries,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2024,,323.54,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2010,,0.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2011,,0.51,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2012,,0.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2013,,0.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2014,,0.62,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2015,,0.63,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2016,,0.81,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2017,,0.81,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2018,,0.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2019,,0.83,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2020,,0.74,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2021,,0.75,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2022,,0.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2023,,0.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2024,,0.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2010,,18.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2011,,18.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2012,,19.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2013,,19.63,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2014,,20.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2015,,20.59,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2016,,22.27,,,,,
